"name","type","borough","address","city","zip","lat","lon","license_no"
"NANCY 777 INC","salon","Queens","4313 Bell Blvd","Bayside","11361","40.76097","-73.76972","AEB-23-00122"
"NANCYS GOLDEN GODDESS TATTOO INC","salon","Queens","4125 Kissena Blvd Ste 125B","Flushing","11355","40.75826","-73.82817","21NA1286562"
"Nany Unisex Beauty Incorporated","salon","Queens","6540 Woodside Ave","Woodside","11377","40.74337","-73.89859","AEB-24-00056"
"NAPPY BY NATURE","salon","Queens","11438 Farmers Blvd","Saint Albans","11412","40.697","-73.76187","21NA1103437"
"NARDAS HAIR SALON LLC","salon","Queens","5912 Stephen St","Ridgewood","11385","40.70039","-73.89919","21NA1176563"
"NASCHCO INC","salon","Queens","4611 Hollis Court Blvd","Flushing","11358","40.75292","-73.79188","AEB-25-03135"
"NASH THREADING SALON INC","salon","Queens","8909 37th Ave","Jackson Heights","11372","40.75046","-73.87749","AEB-26-00632"
"NATURA LASER","salon","Queens","3079 Steinway St","Astoria","11103","40.76193","-73.91659","AEB-17-00950"
"NATURA SPA NYC CORP","salon","Queens","30-79 STEINWAY ST","Astoria","11103","40.76193","-73.91659","AEB-17-02382"
"Naturabylucia Corporation","salon","Queens","2019 College Point Blvd","College Point","11356","40.78108","-73.84598","AEB-22-01156"
"Natural Elements Salon & Skincare Inc.","salon","Queens","109-10 101 Ave","Jamaica","11419","40.68768","-73.83401","AEB-22-01990"
"Natural Eyebrow inc","salon","Queens","3113 Ditmars Blvd","Astoria","11105","40.77579","-73.9102","AEB-25-00644"
"NATURAL THREADING SALON INC.","salon","Queens","8430 Jamaica Ave","Woodhaven","11421","40.69246","-73.85978","AEB-23-01652"
"Neil Meserati","salon","Queens","7009 Austin St","Forest Hills","11375","40.72085","-73.84666","AEB-25-02018"
"Neil's Barber Shop","barber","Queens","21169 Jamaica Ave","Jamaica","11428","40.71567","-73.74703","BSO-16-00492"
"Nelly's Nails And More","salon","Queens","11220 Beach Channel Dr","Rockaway Park","11694","40.58266","-73.83554","AEB-19-01014"
"NELLYS PELUQUERIA UNISEX CORP","salon","Queens","102-43 43RD AVENUE","CORONA","11368","40.74761","-73.86134","21NE1392207"
"NEW  BEAUTY 21 INC","salon","Queens","15211 Northern Blvd","Flushing","11354","40.76498","-73.81252","AEB-23-00479"
"New Amazing Eyebrow Threading & Waxing Inc","salon","Queens","7906 Parsons Blvd","Fresh Meadows","11366","40.72078","-73.80929","AEB-21-00832"
"NEW ANNE NAILS INC","salon","Queens","7111 Austin St","Forest Hills","11375","40.71995","-73.84419","AEB-19-02638"
"NEW ATHENA NAILS, CORP.","salon","Queens","3111 30th Ave","Astoria","11102","40.76667","-73.92093","AEB-23-00450"
"NEW BEACH JUNLI SPA INC.","salon","Queens","11407 Rockaway Beach Blvd","Far Rockaway","11694","40.58025","-73.83571","AEB-26-01181"
"NEW BEACH JUNLI SPA INC.","salon","Queens","11407 Rockaway Beach Blvd","Far Rockaway","11694","40.58025","-73.83571","AEB-26-01218"
"New Bell Hair Inc.","salon","Queens","21228 48th Ave","Bayside Hills","11364","40.75544","-73.7684","21NE1417827"
"NEW BELLA LLC","salon","Queens","10404 Metropolitan Ave","Forest Hills","11375","40.71014","-73.84883","AEB-19-00615"
"NEW BESS HAIR BEAUTY INC","salon","Queens","142-13 37TH AVE","FLUSHING","11354","40.76277","-73.82689","AEB-20-00601"
"New Best Barber Inc","barber","Queens","7062 Broadway","Jackson Heights","11372","40.74776","-73.89392","BSO-24-00463"
"New Best Barber Inc.","barber","Queens","3756 74th St","Jackson Heights","11372","40.74735","-73.89152","BSO-25-00088"
"New Bright Beauty Salon Inc","salon","Queens","1248 Clintonville St. Unit A","Whitestone","11357","40.78995","-73.81176","AEB-23-01737"
"NEW CENTURY NAIL CARE INC","salon","Queens","20545 Linden Blvd","Saint Albans","11412","40.69617","-73.74657","AEB-15-02440"
"New Century SPA Inc","salon","Queens","3520 146th St Fl 1","Flushing","11354","40.76533","-73.82102","AEB-25-00481"
"NEW CHANG DE GONG SPA INC","salon","Queens","4107 162nd St","Flushing","11358","40.76107","-73.80389","AEB-22-01784"
"NEW COLORFUL NAIL & SPA INC.","salon","Queens","12-39 150TH STREET","WHITESTONE","11357","40.78961","-73.81411","AEB-26-01110"
"NEW CRYSTAL BEAUTY INC","salon","Queens","16218 Crossbay Blvd","Howard Beach","11414","40.65336","-73.83853","AEB-20-00709"
"NEW CRYSTAL SKIN CARE INC.","salon","Queens","8309 Broadway Ste 2A","Elmhurst","11373","40.74089","-73.87971","AEB-26-00419"
"NEW CRYSTAL SPA INC","salon","Queens","8309 Broadway Ste 2A","Elmhurst","11373","40.74089","-73.87971","AEB-17-01181"
"new dawn barbershop","barber","Queens","42-09 69st","Woodside","11377","40.74232","-73.89568","BSO-20-00311"
"NEW ERA STAR CORP","salon","Queens","5514 Roosevelt Ave # 1FL","Woodside","11377","40.74505","-73.90903","AEB-25-01766"
"New Fairy Nail & Spa Inc.","salon","Queens","3965 61st St","Woodside","11377","40.74534","-73.90353","AEB-15-00855"
"NEW FIELD SPA INC","salon","Queens","13519 Roosevelt Ave # 3FL","Flushing","11354","40.75919","-73.83124","AEB-23-00227"
"new fine nail corp","salon","Queens","15525 Jamaica Ave","Jamaica","11432","40.70323","-73.80058","AEB-18-01227"
"NEW FRESH NAIL&SPA INC.","salon","Queens","11514 Queens Blvd","Forest Hills","11375","40.71615","-73.83395","AEB-25-02864"
"NEW GENERATION BARBER SHOP INC","barber","Queens","41 09 GREENPOINT AVE","SUNNYSIDE","11104","40.74017","-73.92359","18NE4044299"
"NEW GORGEOUS NAIL CLUB INC","salon","Queens","14211 Rockaway Blvd Fl 1","Jamaica","11436","40.67413","-73.79842","AEB-20-01481"
"New Grace Nails & Threading Corp","salon","Queens","5109 Skillman Ave","Woodside","11377","40.74598","-73.91296","AEB-16-02642"
"NEW HAIR EXTENSIONS HAIR SALON LLC","salon","Queens","4015 30th Ave","Astoria","11103","40.76361","-73.91441","AEB-25-01209"
"NEW HAIR PRO CHARMING, INC","salon","Queens","6330 Roosevelt Ave","Woodside","11377","40.74591","-73.90031","AEB-16-01984"
"NEW HAIR VILLAGE INC","salon","Queens","6225 Roosevelt Ave","Woodside","11377","40.7458","-73.90129","AEB-23-01505"
"NEW HAIR VILLAGE INC","salon","Queens","6225 Roosevelt Ave","Woodside","11377","40.7458","-73.90129","AEB-25-02891"
"NEW HAPPY SISTER'S BEAUTY SALON INC","salon","Queens","3975 61st St","Woodside","11377","40.74513","-73.90362","AEB-22-01166"
"NEW HELEN'S BEAUTY SALON INC","salon","Queens","13832 86th Ave","Briarwood","11435","40.70783","-73.8172","AEB-26-00392"
"NEW HEMPSTEAD BARBERSHOP CORP","barber","Queens","22022 Hempstead Ave","Queens Village","11429","40.71264","-73.73327","BSO-23-00226"
"NEW IDEAL BARBERSHOP CORP","barber","Queens","3706 Broadway","Astoria","11103","40.75963","-73.9204","BSO-18-00508"
"NEW IMAGE HAIR DESIGN OF NEW YORK CORP","salon","Queens","36 17 DITMARS BLVD","ASTORIA","11105","40.77425","-73.90805","21NE1050945"
"New Image Unisex Beauty Salon INC","salon","Queens","10548 Crossbay Blvd","Ozone Park","11417","40.67897","-73.84438","AEB-18-00649"
"New In Style Salon Inc","salon","Queens","3708 Main St Bsmt","Flushing","11354","40.76128","-73.83099","AEB-24-01267"
"NEW LD HAIR SALON INC","salon","Queens","13336 41st Rd # CS4","Flushing","11355","40.75715","-73.82992","AEB-21-00321"
"NEW LISSY NAIL INC","salon","Queens","75 19 164TH ST","FRESH MEADOWS","11366","40.72789","-73.80522","21NE1561530"
"NEW LITTLE LITTLE SPA INC","salon","Queens","13617 41st Ave Bsmt","Flushing","11355","40.75868","-73.82903","AEB-23-01687"
"NEW LOOK BARBER SHOP","barber","Queens","11702 Rockaway Blvd","South Ozone Park","11420","40.67644","-73.82087","BSO-23-00405"
"NEW LOOK HAIR & NAIL SALON, INC.","barber","Queens","15842 Crossbay Blvd","Howard Beach","11414","40.65968","-73.84009","BSO-22-00265"
"NEW LOOK HAIR & NAIL SALON, INC.","salon","Queens","15842 Crossbay Blvd","Howard Beach","11414","40.65968","-73.84009","AEB-23-00854"
"NEW LOOK UNISEX BEAUTY SALON 1 INC","salon","Queens","40 04 ITHACA ST 1ST FL","ELMHURST","11373","40.74634","-73.88321","21NE1420753"
"NEW LOOK UNISEX BEAUTY SALON 1 INC","barber","Queens","40 04 ITHACA ST 1ST FL","ELMHURST","11373","40.74634","-73.88321","18NE4081119"
"NEW LUCKY 68 INC.","salon","Queens","102-10 METROPOLITAN AVENUE, ENTIRE STORE #1","FOREST HILLS","11375","40.71005","-73.85059","AEB-26-00346"
"NEW LUCKY BOY INC","salon","Queens","14369 243rd St","Rosedale","11422","40.6605","-73.7392","AEB-16-01537"
"NEW MAGIC BEAUTY SALON","barber","Queens","21 06 30TH AVE","ASTORIA","11102","40.7698","-73.92762","18NE4056001"
"NEW MAGIC BEAUTY SALON","salon","Queens","21 06 30TH AVE","ASTORIA","11102","40.7698","-73.92762","21NE1238396"
"NEW MAGIC BEAUTY SALON INC","salon","Queens","146 04 34TH AVE","FLUSHING","11354","40.76726","-73.82099","21NE1443808"
"New Memory Beauty Salon Inc.","salon","Queens","8118 Roosevelt Ave # 2FL","Jackson Heights","11372","40.74761","-73.88411","AEB-22-01328"
"new miki beauty salon corp","salon","Queens","13536 39th Ave Ste 2","Flushing","11354","40.76007","-73.83114","AEB-19-01390"
"NEW MIMI BEAUTY SALON INC","salon","Queens","7816 Woodside Ave Fl 1","Elmhurst","11373","40.74375","-73.88645","AEB-18-00100"
"NEW MINDY NAIL SPA INC.","salon","Queens","14-35 150TH ST","WHITESTONE","11357","40.78784","-73.81342","AEB-25-01179"
"New Modern Hair Inc.","salon","Queens","2817 161st St","Flushing","11358","40.77148","-73.80342","AEB-23-00667"
"NEW MOON BARBER SHOP UNISEX","salon","Queens","81-14 251st street","bellerose","11426","40.74075","-73.71846","21NE1155224"
"NEW MOON UNISEX HAIR STYLE BARBER","barber","Queens","169 06 HILLSIDE AVE STORE","JAMAICA","11432","40.71075","-73.79292","18NE4062939"
"NEW MOONLIGHT SPA II INC.","salon","Queens","13679 Roosevelt Ave Ste 302","Flushing","11354","40.76029","-73.82724","AEB-23-01729"
"NEW NAIL STORY INC.","salon","Queens","7810 Jamaica Ave","Woodhaven","11421","40.69194","-73.86341","AEB-23-01436"
"new nail story spa inc","salon","Queens","2011 Utopia Pkwy","Whitestone","11357","40.77949","-73.79358","AEB-25-00845"
"NEW NAILS CONNECTION INC.","salon","Queens","2915 Francis Lewis Blvd","Flushing","11358","40.77004","-73.79279","AEB-23-01778"
"New Natural Eyebrow Inc","salon","Queens","3113 Ditmars Blvd","Astoria","11105","40.77579","-73.9102","AEB-26-00206"
"NEW NORTH SIDE NAILS INC","salon","Queens","13201 14th Ave","College Point","11356","40.78628","-73.83603","AEB-16-00494"
"NEW PASSION HAIR SALON INC","salon","Queens","34 09 BROADWAY","ASTORIA","11106","40.76077","-73.92283","21NE1397331"
"NEW PASSION II HAIR SALON INC.","salon","Queens","3409 Broadway","Astoria","11106","40.76067","-73.9226","AEB-25-03192"
"NEW QUEENS EYEBROWS THREADING SALON INC","salon","Queens","3535 Junction Blvd","Corona","11368","40.75234","-73.87124","AEB-25-01925"
"New Queens Hair & Beauty Salon Inc","salon","Queens","9720B 64th Ave","Rego Park","11374","40.72992","-73.85973","AEB-20-01420"
"New queens hair and beauty salon","salon","Queens","73-14 mettropolitan avenue","middle village","11379","40.71278","-73.8788","AEB-23-00653"
"NEW ROCKY NAIL SPA INC.","salon","Queens","12711 Merrick Blvd","Jamaica","11434","40.68151","-73.76525","AEB-22-01932"
"NEW SILKROAD BARBERSHOP INC","salon","Queens","4188 Bowne St","Flushing","11355","40.75738","-73.82233","AEB-25-00717"
"New Simply Unique Nail & Spa INC","salon","Queens","6011 Myrtle Ave","Ridgewood","11385","40.70053","-73.89784","AEB-23-02743"
"NEW SKYLARK NAILS","salon","Queens","22114 Linden Blvd","Cambria Heights","11411","40.69468","-73.73864","AEB-23-01431"
"NEW SONA NAILS & SPA INC","salon","Queens","11617 Queens Blvd","Forest Hills","11375","40.71599","-73.83303","AEB-20-02053"
"NEW SPA DAY 1 INC.","salon","Queens","199-16 32ND AVE","BAYSIDE","11358","40.76974","-73.7892","AEB-26-00772"
"NEW SPA ZONE INC","salon","Queens","4126 Crescent St","Long Island City","11101","40.75159","-73.93971","AEB-21-01241"
"NEW STAR HAIR SALON INC. DBA NEW BEST CUT HAIR SALON","salon","Queens","8410 Broadway","Elmhurst","11373","40.73986","-73.8784","AEB-24-01818"
"NEW STAR HAIR SALON INC. DBA NEW BEST CUT HAIR SALON","barber","Queens","8410 Broadway","Elmhurst","11373","40.73986","-73.8784","BSO-24-00283"
"NEW STAR NAILS SPA JW INC","salon","Queens","16403 89th Ave Store 4","Jamaica","11432","40.70753","-73.79686","AEB-23-01397"
"New Strands Hair Restoration Inc","salon","Queens","140-19 247th Street #2","Rosedale","11422","40.66347","-73.73464","AEB-16-00991"
"NEW STYLE BEAUTY INC.","salon","Queens","135-12 37th Avenue","Flushing","11354","40.76099","-73.83261","AEB-16-00552"
"New Sunny Island Spa Inc","salon","Queens","10706 71st Rd Ste 2","Forest Hills","11375","40.71997","-73.84355","AEB-25-01257"
"NEW SUNNY NAIL","salon","Queens","18815 Union Tpke","Flushing","11366","40.72941","-73.78063","AEB-23-00046"
"NEW SUNNY NAIL BEAUTY INC","salon","Queens","265 Beach 116th St","Rockaway Park","11694","40.58114","-73.83806","AEB-14-03158"
"NEW SUNSHINE NAILS INC","salon","Queens","17943 Hillside Ave","Jamaica","11432","40.71288","-73.78284","AEB-20-02154"
"New Tara Nails Inc.","salon","Queens","2811 Ditmars Blvd","Astoria","11105","40.77707","-73.912","AEB-21-01557"
"NEW TEN NAIL","salon","Queens","11708 Jamaica Ave","Richmond Hill","11418","40.6996","-73.8323","AEB-24-02788"
"NEW TEN NAIL STORE INC","salon","Queens","11708 Jamaica Ave","Jamaica","11418","40.6996","-73.8323","AEB-18-02316"
"NEW TIME SPA INC","salon","Queens","13519 Roosevelt Ave Ste 3","Flushing","11354","40.75919","-73.83124","AEB-25-00376"
"NEW TIMES BARBER SHOP I INC","barber","Queens","16226 Crossbay Blvd","Howard Beach","11414","40.65347","-73.83855","BSO-19-00023"
"NEW TOP TEN NAILS SPA 88 INC","salon","Queens","8724 Jamaica Ave","Woodhaven","11421","40.69267","-73.85645","AEB-24-01170"
"NEW TOUCH LASER & SPA LLC","salon","Queens","18917 Union Tpke","Fresh Meadows","11366","40.72967","-73.77972","AEB-24-02088"
"NEW UTOPIA NAILS","salon","Queens","46 10 UTOPIA PKWY","FLUSHING","11355","40.75293","-73.79235","21NE1214154"
"NEW WINNE SPA INC","salon","Queens","13332 41st Ave Apt 1B","Flushing","11355","40.75757","-73.83088","AEB-21-00705"
"NEW XING XING SPA INC","salon","Queens","45-53 162ND ST 1FL","FLUSHING","11358","40.75487","-73.80474","AEB-25-02278"
"NEW YA YA APPAREL INC","salon","Queens","13694 Roosevelt Ave Unit 107","Flushing","11354","40.76","-73.82657","AEB-25-02700"
"NEW YORK BARBERS II CORP","barber","Queens","10230 Queens Blvd","Forest Hills","11375","40.72523","-73.85092","BSO-22-00116"
"NEW YORK CITY NAILS 88 INC.","salon","Queens","8803 Jamaica Ave","Woodhaven","11421","40.69268","-73.85633","AEB-17-01824"
"New Zhen Zhen Beauty Salon Inc","salon","Queens","133 47 41st Rd Fl 1","Flushing","11355","40.75559","-73.83324","AEB-14-00792"
"NEWYORK ARTISTIC LASHES INC.","salon","Queens","3624 Union St Fl 3","Flushing","11354","40.76314","-73.82787","AEB-26-01302"
"Next Unisex Barber Shop Inc","barber","Queens","73 05 37th Rd Lower Level","Jackson Heights","11372","40.74714","-73.89224","BSO-15-00239"
"NEXT UNISEX BARBERSHOP INC","barber","Queens","7305 37th Rd Lowr Level","Jackson Heights","11372","40.74715","-73.89221","BSO-20-00097"
"NGH Hair LLC","salon","Queens","36 16 164th St","Flushing","11358","40.77201","-73.80051","AEB-15-02017"
"NICE NAIL STUDIO INC.","salon","Queens","13682 39th Ave Fl 3B","Flushing","11354","40.76093","-73.82749","AEB-23-02196"
"NICKS HAIR CLUB CORP","salon","Queens","40 18B BELL BLVD","BAYSIDE","11361","40.76408","-73.77123","21NI1310077"
"Nick's Hair Club Corp","barber","Queens","4018 Bell Blvd","Bayside","11361","40.7638","-73.77108","BSO-23-00218"
"Nicky's Beauty Salon","salon","Queens","180-01 Jamaica Avenue","Jamaica","11432","40.70846","-73.78042","AEB-25-00628"
"NICOLE BEAUTY SALON","salon","Queens","37-47 103rd Street Booth B9","Corona","11368","40.75198","-73.86378","AEB-16-01365"
"NICOLE BEAUTY SALON","barber","Queens","37-47 103rd Street Booth B9","CORONA","11368","40.75198","-73.86378","BSO-16-00280"
"Nikko Lash and Brows Studio Inc.","salon","Queens","3038 31st St","Astoria","11102","40.76597","-73.92215","AEB-25-00638"
"Nikolas Cortes BeautySalon LLC","salon","Queens","7602 31st Ave","East Elmhurst","11370","40.75867","-73.89144","AEB-24-02948"
"NIKOS BARBER SHOP","salon","Queens","3005 29th St","Astoria","11102","40.76747","-73.92313","AEB-17-00644"
"NILAS EYEBROW CENTER","salon","Queens","80 03 37TH AVE","JACKSON HEIGHTS","11372","40.7496","-73.8857","21NI1209918"
"NINA NAIL INC","salon","Queens","21715 Jamaica Ave","Queens Village","11428","40.71785","-73.73733","21NI1433417"
"NINAS BEAUTY SALON INC","salon","Queens","83 34 BROADWAY 2ND FL","ELMHURST","11373","40.74102","-73.87988","21NI1381093"
"NINO UNISEX HAIRCUTTING INC","salon","Queens","210 19 HORACE HARDING BLVD","BAYSIDE","11364","40.74448","-73.77352","21NI1034318"
"Nios Astoria LLC","salon","Queens","3176 Steinway St","Astoria","11103","40.75943","-73.91863","AEB-26-01101"
"Nios Spa","salon","Queens","3176 Steinway St","Long Island City","11103","40.75943","-73.91863","AEB-24-02880"
"NIPAS EYEBROWS THREADING IN","salon","Queens","165 44 BAISLEY BLVD","JAMAICA","11434","40.67202","-73.78586","21NI1443822"
"NIRVANA HAIR SALON CORP","salon","Queens","9716 66TH AVE","REGO PARK","11374","40.72746","-73.85615","21NI1306791"
"NIRVANA HAIR SALON CORP.","barber","Queens","9716 66th Ave","Rego Park","11374","40.72746","-73.85615","BSO-14-00369"
"NIWARNEE BEAUTY SALON, INC","salon","Queens","128 10 Liberty Ave","South Richmond Hill","11419","40.68904","-73.81695","AEB-16-01914"
"NO 1 WELCOME SPA INC.","salon","Queens","21808 Hempstead Ave","Queens Village","11429","40.71392","-73.73787","AEB-22-01960"
"NOBLE BEAUTY SPA INC","salon","Queens","3711 Prince St Unit 2FLC&D","Flushing","11354","40.76047","-73.83277","AEB-18-01242"
"Noble Nails II Inc","salon","Queens","25327 Northern Blvd","Little Neck","11362","40.77129","-73.73497","AEB-18-02387"
"NONA UMEROVA","salon","Queens","10230 Queens Blvd","Forest Hills","11375","40.72523","-73.85092","AEB-24-02420"
"NOOVO LOOK SALON SPA INC","salon","Queens","7806 Jamaica Ave","Woodhaven","11421","40.69192","-73.86355","AEB-19-00349"
"NOVA ESTHETIC INC","salon","Queens","86 52 QUEENS BLVD 2ND FL","ELMHURST","11373","40.73681","-73.87732","21NO1348348"
"Nova nails corporation","salon","Queens","7015 Grand Ave","Maspeth","11378","40.72766","-73.89248","AEB-22-00751"
"NOYA SPA INC.","salon","Queens","3459 JUNCTION BLVD","JACKSON HEIGHTS","11372","40.75343","-73.87181","AEB-26-01289"
"NUAN NUAN SPA 88 INC.","salon","Queens","9720 64th Ave Unit A","Rego Park","11374","40.72993","-73.85971","AEB-24-01215"
"Nube Vera","barber","Queens","8006 101st Ave","Ozone Park","11416","40.6807","-73.85853","BSO-25-00500"
"NUBE VERA","salon","Queens","80 06 101ST AVE","OZONE PARK","11416","40.68066","-73.85868","21NU1236769"
"NUBIAS HAIR COLOR STUDIO CORP","salon","Queens","4012 DITMARS BLVD","ASTORIA","11105","40.77258","-73.90567","21NU1306187"
"Nulook Beauty Salon","salon","Queens","10817 Corona Ave","Corona","11368","40.74268","-73.85429","AEB-24-02944"
"NUO ADVANCE CORP","salon","Queens","4322 50th St Ste 1B","Flushing","11377","40.74376","-73.91478","AEB-24-01683"
"Nutribe Allstars inc.","barber","Queens","17219 Baisley Blvd","Jamaica","11434","40.68205","-73.77162","BSO-19-00337"
"Nuyoricana Enterprises LLC","barber","Queens","10216 159th Rd","Howard Beach","11414","40.65977","-73.83068","BSO-25-00183"
"NV Beauty Salon Inc","salon","Queens","108 17 CORONA AVE","CORONA","11368","40.74328","-73.85498","AEB-16-00109"
"NY AI JIU GUAN INC.","salon","Queens","3628A Union St Ste 2R","Flushing","11354","40.76293","-73.82777","AEB-25-03341"
"NY BEAUTY BAR INC.","salon","Queens","16416 69th Ave","Fresh Meadows","11365","40.73307","-73.80432","AEB-25-03144"
